,LeadTime,ArrivalDateMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,BookingChanges,DepositType,Agent,Company,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ChangedRoom,StayChanges,ReservationMonth
49479,4.0,May,1,1,2.0,0.0,0.0,HB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,112.0,0,1,Check-Out,0,No Changes,May
61300,8.0,November,1,3,2.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,120.47,0,1,Check-Out,0,No Changes,October
20613,59.0,November,0,2,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,93.6,0,0,Canceled,0,No Changes,September
27239,157.0,May,1,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,130.0,0,0,Canceled,0,No Changes,November
20606,301.0,November,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,52.0,0,0,Canceled,0,No Changes,January
19366,199.0,October,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,95.0,0,0,Canceled,0,No Changes,April
33224,213.0,August,0,2,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,Other,1,No Deposit,Agent_A,no_Company,Transient,154.8,0,1,Canceled,0,No Changes,January
35683,312.0,August,0,4,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,62.0,0,0,Canceled,0,No Changes,October
5162,50.0,October,0,1,2.0,0.0,0.0,HB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,146.0,0,0,Canceled,0,No Changes,September
13710,2.0,June,0,4,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_D,no_Company,Transient,214.0,0,0,Canceled,0,No Changes,June
39712,149.0,March,2,5,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,1,0,A,0,No Deposit,other_Agent,no_Company,Transient,91.56,0,0,Canceled,0,No Changes,October
29884,324.0,June,0,3,2.0,0.0,0.0,SC,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,99.0,0,0,Canceled,0,No Changes,July
68620,7.0,March,0,3,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,127.0,0,1,Check-Out,0,No Changes,March
31009,141.0,June,2,5,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,130.0,0,0,Canceled,0,No Changes,February
6508,1.0,January,0,2,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,68.5,0,1,Check-Out,0,No Changes,January
38342,0.0,October,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,138.0,0,0,Check-Out,0,No Changes,October
37280,190.0,April,1,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,1,2+,1-2,A,0,No Deposit,no_Agent,no_Company,Transient-Party,70.0,0,0,Canceled,0,No Changes,October
78136,222.0,August,2,3,2.0,1.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Transient,202.5,0,0,Check-Out,0,No Changes,January
34183,377.0,October,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,Agent_B,no_Company,Contract,62.0,0,0,Canceled,0,No Changes,October
24817,59.0,March,2,3,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,D,1,No Deposit,Agent_A,no_Company,Transient,100.3,0,0,Canceled,0,No Changes,January
56168,7.0,August,2,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,143.0,0,1,Check-Out,0,No Changes,August
27833,410.0,May,0,1,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,March
28157,104.0,May,1,2,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,160.0,0,0,Canceled,0,No Changes,January
15247,405.0,August,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,Agent_B,no_Company,Transient,65.0,0,0,Canceled,0,No Changes,July
70152,274.0,April,1,1,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,109.8,0,2+,Check-Out,0,No Changes,July
74200,46.0,June,1,2,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,160.0,0,1,Check-Out,0,No Changes,May
39803,34.0,December,0,2,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,November
54585,2.0,August,1,1,2.0,1.0,0.0,BB,France,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Transient,225.0,1,2+,Check-Out,0,No Changes,August
47869,208.0,April,2,3,2.0,1.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Group,90.0,0,1,Check-Out,0,No Changes,September
52746,1.0,July,1,0,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,87.82,0,0,Check-Out,0,No Changes,July
47106,59.0,April,1,3,2.0,1.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,93.08,0,1,Check-Out,1,No Changes,February
72660,293.0,May,0,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,132.6,0,1,Check-Out,0,No Changes,August
28794,209.0,May,2,4,0.0,1.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Transient,110.75,0,1,Canceled,0,No Changes,October
76018,0.0,July,0,1,1.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient,77.0,0,0,Check-Out,1,No Changes,July
29247,25.0,May,0,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,90.0,0,0,Canceled,0,No Changes,May
59467,21.0,October,1,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,164.0,0,2+,Check-Out,0,No Changes,September
28953,228.0,May,0,4,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,125.1,0,1,Canceled,0,No Changes,October
76559,21.0,July,0,3,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,159.33,0,1,Check-Out,0,No Changes,June
10987,273.0,May,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,95.0,0,0,Canceled,0,No Changes,August
70168,150.0,April,1,4,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient-Party,130.5,0,2+,Check-Out,0,No Changes,November
22982,61.0,January,0,2,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,79.2,0,1,Canceled,0,No Changes,November
64389,65.0,January,0,2,1.0,0.0,0.0,BB,Germany,Groups,TA/TO,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient-Party,65.0,0,0,Check-Out,0,No Changes,November
50330,102.0,June,1,0,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,65.0,0,2+,Check-Out,0,No Changes,February
45247,11.0,March,0,2,2.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,74.8,0,0,Check-Out,0,No Changes,February
25884,51.0,April,1,3,2.0,0.0,0.0,SC,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,108.0,0,0,Canceled,0,No Changes,February
71461,307.0,May,0,1,2.0,0.0,0.0,BB,Other_Africa,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,89.1,0,0,Check-Out,1,No Changes,July
52694,148.0,July,3+,6+,2.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,102.25,0,0,Check-Out,0,No Changes,February
1216,39.0,August,0,2,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,Agent_E,no_Company,Transient-Party,101.5,0,0,Canceled,0,No Changes,July
73302,0.0,June,1,0,2.0,0.0,0.0,BB,Other_Asia,Direct,Direct,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,158.0,0,0,Check-Out,0,No Changes,June
46886,7.0,April,1,0,1.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,89.0,0,0,Check-Out,0,No Changes,April
50551,32.0,October,1,2,1.0,0.0,0.0,BB,Spain,Corporate,Corporate,1,0,1-2,A,0,No Deposit,no_Agent,other_Company,Transient,95.0,0,0,Check-Out,0,No Changes,September
37036,219.0,September,1,2,1.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,76.67,0,0,Check-Out,0,No Changes,January
59375,47.0,February,1,3,3.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,1,0,1-2,Other,0,No Deposit,Agent_A,no_Company,Transient,125.8,0,2+,Check-Out,0,No Changes,January
25382,73.0,April,1,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,105.0,0,0,Canceled,0,No Changes,January
20421,47.0,November,2,3,2.0,0.0,0.0,SC,Other_Americas,Online TA,TA/TO,0,0,0,A,2+,No Deposit,Agent_A,no_Company,Transient,76.56,0,1,Canceled,0,No Changes,September
13620,69.0,June,1,2,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,111.9,0,0,Canceled,0,No Changes,April
11892,159.0,May,0,3,2.0,1.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,2+,No Deposit,Agent_A,no_Company,Transient,119.85,0,1,Check-Out,1,No Changes,December
73264,102.0,June,2,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Transient,176.4,0,2+,Check-Out,0,No Changes,February
70858,132.0,May,1,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,126.0,0,2+,Check-Out,0,No Changes,December
64723,35.0,January,0,3,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,106.0,0,2+,Check-Out,1,No Changes,December
29893,148.0,June,0,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Transient,180.0,0,0,Canceled,0,No Changes,January
44243,12.0,February,2,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,93.0,0,0,Check-Out,0,No Changes,February
45463,19.0,March,1,2,2.0,0.0,0.0,SC,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,60.83,0,1,Check-Out,0,No Changes,February
42113,99.0,February,0,1,2.0,0.0,0.0,BB,National,Corporate,Corporate,0,1,0,A,0,No Deposit,no_Agent,other_Company,Transient-Party,80.0,0,0,Canceled,0,No Changes,November
47838,133.0,April,1,2,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,80.75,0,1,Check-Out,0,No Changes,December
3576,42.0,September,1,3,1.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Contract,85.5,0,2+,Canceled,0,No Changes,August
45973,5.0,March,0,3,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,133.0,0,0,Check-Out,0,No Changes,March
54397,178.0,July,2,6+,3.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,127.22,0,1,Check-Out,0,No Changes,January
17668,273.0,September,1,2,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient-Party,106.2,0,0,Canceled,0,No Changes,January
4967,102.0,October,0,2,1.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,Agent_E,no_Company,Transient-Party,87.0,0,0,Check-Out,1,No Changes,July
32739,172.0,August,3+,6+,3.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,173.83,0,0,Canceled,0,No Changes,February
56934,6.0,September,0,3,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,108.99,0,1,Check-Out,0,No Changes,September
12987,188.0,June,0,2,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,130.0,0,0,Canceled,0,No Changes,December
74540,221.0,June,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,89.1,0,2+,Check-Out,0,No Changes,November
23044,26.0,January,0,4,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,91.8,0,0,Canceled,0,No Changes,January
60180,386.0,October,2,0,2.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,Agent_E,no_Company,Transient-Party,115.0,0,1,Check-Out,0,No Changes,October
26580,237.0,April,2,2,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,113.4,0,0,Canceled,0,No Changes,August
31047,178.0,June,0,3,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,117.0,0,0,Canceled,0,No Changes,January
16110,178.0,August,0,2,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Transient-Party,103.69,0,0,Canceled,0,No Changes,March
10854,286.0,May,0,4,2.0,0.0,0.0,BB,Other_Europe,Groups,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,99.0,0,1,Check-Out,0,No Changes,July
17416,38.0,September,1,1,2.0,0.0,0.0,SC,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,112.59,0,0,Canceled,0,No Changes,August
38475,1.0,October,1,2,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,169.33,1,0,Check-Out,1,No Changes,October
9173,112.0,April,0,2,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,65.83,0,1,Check-Out,0,No Changes,December
16440,426.0,September,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,Agent_B,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
41051,82.0,February,0,5,2.0,0.0,0.0,HB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,Agent_B,no_Company,Transient,96.0,0,0,Canceled,0,No Changes,November
70653,225.0,April,1,1,2.0,0.0,0.0,HB,France,Groups,TA/TO,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient-Party,141.0,0,0,Check-Out,0,No Changes,September
6597,40.0,January,0,3,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Transient,77.55,0,1,Check-Out,0,No Changes,December
6557,0.0,January,0,1,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,89.0,0,0,Canceled,0,No Changes,January
71630,119.0,May,0,3,2.0,0.0,0.0,SC,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient-Party,120.0,0,0,Check-Out,0,No Changes,January
18534,37.0,October,0,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,105.0,0,0,Canceled,0,No Changes,September
13398,205.0,June,2,5,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,80.24,0,0,Canceled,0,No Changes,November
29791,15.0,June,0,1,1.0,0.0,0.0,HB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_E,no_Company,Transient,119.2,0,0,Canceled,0,No Changes,May
52067,45.0,June,1,3,3.0,0.0,0.0,HB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,157.68,0,2+,Check-Out,0,No Changes,May
18003,275.0,October,1,4,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,January
39249,0.0,October,0,1,1.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,2+,No Deposit,no_Agent,no_Company,Transient,109.0,0,0,Check-Out,0,No Changes,October
51254,1.0,June,1,2,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,Agent_E,no_Company,Transient-Party,75.0,0,1,Check-Out,0,No Changes,June
3892,88.0,September,2,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,Agent_B,no_Company,Transient,170.0,0,0,Canceled,0,No Changes,June
51627,3.0,June,0,1,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,97.0,0,1,Check-Out,0,No Changes,June
18648,233.0,October,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,February
13541,163.0,June,1,1,2.0,0.0,0.0,HB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,Agent_B,no_Company,Transient,96.0,0,0,Canceled,0,No Changes,January
43098,0.0,January,0,1,2.0,0.0,0.0,SC,National,Direct,Direct,0,0,0,A,1,No Deposit,no_Agent,no_Company,Transient,79.0,0,0,Check-Out,0,No Changes,January
66517,34.0,February,1,3,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,D,2+,No Deposit,Agent_A,no_Company,Transient,100.3,0,0,Check-Out,1,No Changes,January
8088,85.0,March,2,3,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient-Party,73.95,0,2+,Check-Out,0,No Changes,December
21415,117.0,December,0,5,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,85.0,0,1,Canceled,0,No Changes,August
16008,10.0,August,2,0,1.0,0.0,0.0,SC,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,118.0,0,1,Canceled,0,No Changes,August
2248,14.0,September,2,2,2.0,0.0,0.0,HB,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,113.0,1,2+,Check-Out,1,No Changes,August
50543,118.0,June,1,2,1.0,0.0,0.0,BB,Other_Asia,Offline TA/TO,Corporate,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,110.0,0,0,Check-Out,0,No Changes,February
4712,57.0,October,2,1,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,78.69,0,1,Check-Out,1,No Changes,August
37143,0.0,September,1,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,126.0,0,0,Check-Out,0,No Changes,September
49009,117.0,May,2,2,2.0,0.0,0.0,SC,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,99.45,0,1,Check-Out,0,No Changes,January
58774,1.0,October,2,1,1.0,0.0,0.0,BB,Other_Americas,Online TA,GDS,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,154.0,0,1,Check-Out,0,No Changes,October
28509,105.0,May,0,2,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,160.0,0,0,Canceled,0,No Changes,February
28098,224.0,May,1,0,2.0,0.0,0.0,SC,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,107.1,0,1,Canceled,0,No Changes,October
17788,281.0,October,2,1,2.0,0.0,0.0,HB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,96.0,0,0,Canceled,0,No Changes,December
78967,1.0,August,1,0,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,111.2,0,1,Check-Out,0,No Changes,August
68683,141.0,March,0,2,2.0,0.0,0.0,HB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_D,no_Company,Transient,105.34,0,2+,Check-Out,0,No Changes,November
36120,261.0,October,0,1,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,Agent_E,no_Company,Transient-Party,120.0,0,0,Canceled,0,No Changes,January
64484,16.0,January,1,4,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,82.88,0,2+,Check-Out,0,No Changes,December
54937,13.0,August,0,3,3.0,1.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_D,no_Company,Transient,231.15,0,2+,Check-Out,0,No Changes,July
25016,306.0,March,1,3,2.0,0.0,0.0,SC,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,67.15,0,2+,Canceled,0,No Changes,May
69046,127.0,April,0,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Group,130.5,0,2+,Check-Out,0,No Changes,December
45490,0.0,March,0,1,1.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,76.5,0,1,Check-Out,1,No Changes,March
43646,59.0,February,2,2,2.0,0.0,0.0,BB,Other_Europe,Groups,TA/TO,0,0,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,62.0,0,0,Check-Out,0,No Changes,December
30885,260.0,June,1,1,2.0,0.0,0.0,HB,Germany,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,164.7,0,0,Canceled,0,No Changes,October
71482,115.0,May,2,4,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,89.1,0,0,Check-Out,0,No Changes,January
9565,14.0,April,2,1,2.0,1.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,127.67,0,0,Canceled,0,No Changes,April
47980,14.0,April,0,1,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,65.0,0,0,Check-Out,0,No Changes,April
76111,23.0,July,0,1,2.0,0.0,0.0,SC,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,120.0,0,2+,Check-Out,0,No Changes,June
27152,78.0,April,2,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,Agent_E,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,February
37770,4.0,February,2,1,1.0,0.0,0.0,BB,National,Corporate,Corporate,1,0,3+,A,1,No Deposit,no_Agent,Company_A,Transient-Party,68.0,0,0,Check-Out,0,No Changes,February
47129,163.0,April,2,5,1.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,73.37,0,1,Check-Out,1,No Changes,October
27688,162.0,May,2,1,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,80.0,0,0,Canceled,0,No Changes,November
13256,290.0,June,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,72.0,0,0,Canceled,0,No Changes,September
43712,41.0,February,2,3,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,65.0,0,0,Check-Out,0,No Changes,December
41318,8.0,December,0,1,1.0,0.0,0.0,BB,France,Corporate,Corporate,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,79.0,0,0,Check-Out,0,No Changes,December
28797,29.0,May,2,5,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,190.0,0,2+,Canceled,0,No Changes,April
9133,274.0,April,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,Agent_B,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
27666,407.0,May,2,1,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,80.0,0,0,Canceled,0,No Changes,March
18153,139.0,October,2,1,3.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,151.2,0,0,Canceled,0,No Changes,May
74740,396.0,June,2,0,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,Agent_E,no_Company,Transient-Party,122.4,0,1,Check-Out,0,No Changes,May
